,Year,Genre,North America,Europe,Japan,Rest of World,Global,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1832,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.01,0.07
1834,0.996538081107814,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.06
1835,0.9910979228486647,0,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.0,0.01,0.22
1836,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.02,0.12
1837,0.9910979228486647,0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.0,0.01,0.17
1838,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.01,0.22
1839,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.01,0.12
1840,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.38,0.11,0.0,0.02,0.52
1841,0.9920870425321464,0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.07
1842,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.62,0.56,0.0,0.11,1.3
1843,0.9930761622156281,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.02,0.22
1844,0.9881305637982196,1,0.0,0.0,0.0,0.0,0.0,0.33,0.22,0.0,0.04,0.59
1845,0.990108803165183,0,0.0,0.0,0.0,0.0,0.0,0.41,0.11,0.0,0.01,0.53
1846,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
1847,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.09
1849,0.9920870425321464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13
1850,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,0.44,0.16,0.0,0.01,0.61
1851,0.0,1,0.0,0.0,0.0,0.0,0.0,0.59,2.36,0.04,0.51,3.49
1852,0.9960435212660732,0,4.7,3.25,0.01,0.76,8.72,0.0,0.0,0.0,0.0,0.0
1853,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
1854,0.9866468842729971,1,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.01,0.08
1855,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.34,0.46,0.0,0.1,0.9
1856,0.9955489614243324,0,0.0,0.0,0.0,0.0,0.0,0.42,0.36,0.04,0.07,0.9
1857,0.9925816023738873,0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.53,0.85
1858,0.9896142433234422,1,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.0,0.03,0.22
1859,0.9910979228486647,0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.0,0.17
1860,0.9896142433234422,1,0.0,0.0,0.0,0.0,0.0,2.5,0.16,0.01,0.42,3.08
1861,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.03,0.26
1862,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.03
1863,0.9970326409495549,1,0.0,0.12,0.0,0.02,0.14,0.0,0.0,0.0,0.0,0.0
1864,0.9970326409495549,1,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.0,0.02,0.17
1865,0.993570722057369,1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05
1866,0.993570722057369,1,0.0,0.0,0.0,0.0,0.0,0.15,0.67,0.01,0.31,1.15
1867,0.9920870425321464,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.03
1868,0.9871414441147379,1,0.0,0.0,0.0,0.0,0.0,0.51,0.35,0.0,0.06,0.92
1869,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.0,0.01,0.11
1870,0.9950544015825915,0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.14,0.03,0.33
1871,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,2.25,1.47,0.04,0.43,4.19
1872,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.26,0.07,0.0,0.04,0.37
1873,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
1874,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.08,0.19
1875,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
1876,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.1,0.03,0.32
1877,0.9925816023738873,0,0.0,0.0,0.0,0.0,0.0,0.56,0.77,0.0,0.17,1.51
1878,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,0.02,0.25
1879,0.990108803165183,0,0.0,0.0,0.0,0.0,0.0,0.21,0.16,0.0,0.05,0.42
1880,0.9950544015825915,0,0.0,0.0,0.0,0.0,0.0,0.47,0.13,0.02,0.1,0.72
1881,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.0,0.07,0.38
1882,0.996538081107814,0,0.04,0.02,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0
1883,0.9920870425321464,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.06
1884,0.0,0,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.0,0.01,0.29
1885,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.1
1886,0.9792284866468842,0,0.0,0.0,0.0,0.0,0.0,0.32,0.02,0.0,0.0,0.34
1887,0.9970326409495549,0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.02,0.14
1888,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,1.06,0.08,0.0,0.18,1.32
1889,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.02,0.21
1890,0.990108803165183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.14
1891,0.996538081107814,0,0.17,0.03,0.0,0.02,0.22,0.0,0.0,0.0,0.0,0.0
1892,0.9970326409495549,0,0.13,0.08,0.03,0.04,0.29,0.0,0.0,0.0,0.0,0.0
1893,0.9955489614243324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
1894,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.0,0.01,0.15
1895,0.9950544015825915,1,0.0,0.0,0.0,0.0,0.0,0.17,0.62,0.0,0.1,0.89
1896,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06
1897,0.9910979228486647,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02
1898,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.0,0.01,0.15
1899,0.9920870425321464,0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.01,0.14
1900,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.03,0.28
1901,0.9945598417408507,1,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.0,0.01,0.14
1902,0.9955489614243324,0,0.0,0.0,0.0,0.0,0.0,1.48,0.55,0.0,0.21,2.23
1903,0.9975272007912958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.05
1905,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.0,0.04,0.54
1906,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.0,0.0,0.11
1907,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,0.9920870425321464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
1909,0.9871414441147379,1,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.06
1910,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.15,0.03,0.0,0.02,0.2
1911,0.9915924826904056,1,0.0,0.0,0.0,0.0,0.0,1.75,0.03,0.0,0.08,1.86
1912,0.9826904055390703,0,0.0,0.0,0.0,0.0,0.0,0.44,0.02,0.0,0.0,0.47
1913,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.06
1914,0.9910979228486647,0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.03
1915,0.9891196834817013,0,0.0,0.0,0.0,0.0,0.0,0.64,0.43,0.0,0.07,1.14
1916,0.0,0,0.0,0.0,0.0,0.0,0.0,0.48,0.18,0.0,0.01,0.67
1917,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.25,0.56,0.0,0.14,0.96
1918,0.9930761622156281,1,0.0,0.0,0.0,0.0,0.0,0.97,0.4,0.14,0.15,1.67
1919,0.9881305637982196,0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41
1920,0.9915924826904056,1,0.0,0.0,0.0,0.0,0.0,0.19,0.15,0.0,0.05,0.39
1921,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.01,0.1
1922,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.17,0.13,0.0,0.03,0.33
1923,0.0,1,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.03,0.25
1924,0.9906033630069239,1,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.0,0.01,0.26
1925,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1926,0.9891196834817013,1,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.0,0.0,0.12
1927,0.9920870425321464,1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05
1928,0.9906033630069239,0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.05
1929,0.9950544015825915,1,0.0,0.0,0.0,0.0,0.0,2.53,0.15,0.0,0.17,2.86
1930,0.9886251236399605,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32
1931,0.9910979228486647,1,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.0,0.01,0.21
1932,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.1
1933,0.9960435212660732,1,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.08,0.43
1934,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.08
1935,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.0,0.04,0.33
1936,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.02,0.26
1937,0.9930761622156281,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.07
1938,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.0,0.02,0.52
1939,0.9807121661721068,0,0.0,0.0,0.0,0.0,0.0,0.72,0.04,0.0,0.01,0.77
1940,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.01,0.13
1941,0.9955489614243324,0,0.84,0.49,0.0,0.13,1.47,0.0,0.0,0.0,0.0,0.0
1942,0.9970326409495549,1,0.24,0.2,0.0,0.04,0.48,0.0,0.0,0.0,0.0,0.0
1943,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.9,0.38,0.0,0.12,1.4
1944,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.62,0.0,0.66
1945,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.0,0.15
1946,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,2.18,0.01,0.0,0.18,2.37
1947,0.9950544015825915,0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.0,0.01,0.13
1948,0.9906033630069239,1,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.0,0.01,0.3
1949,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.06,0.85
1950,0.9930761622156281,1,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.04,0.4
1951,0.9970326409495549,1,0.0,0.0,0.0,0.0,0.0,0.43,2.05,0.0,0.17,2.65
1952,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.07,0.0,0.1
1953,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,2.08,0.83,0.46,0.25,3.62
1954,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.39,0.72,0.0,0.15,1.26
1955,0.9906033630069239,0,0.0,0.0,0.0,0.0,0.0,0.54,0.35,0.46,0.1,1.45
1956,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
1957,0.9970326409495549,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1958,0.9950544015825915,0,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.0,0.04,0.24
1959,0.9930761622156281,1,0.0,0.0,0.0,0.0,0.0,0.21,0.16,0.0,0.05,0.42
1960,0.9896142433234422,0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.0,0.0,0.16
1961,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.0,0.15
1962,0.9881305637982196,0,0.0,0.0,0.0,0.0,0.0,0.21,0.14,0.0,0.02,0.38
1963,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,2.77,2.75,0.19,1.03,6.74
1964,0.9930761622156281,1,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.01,0.19
1965,0.9876360039564788,1,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.0,0.01,0.14
1966,0.9915924826904056,1,0.0,0.0,0.0,0.0,0.0,0.1,0.63,0.0,0.34,1.07
1967,0.9950544015825915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03
1968,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.0,0.01,0.09
1969,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.25,0.13,0.46,0.06,0.91
1970,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
1971,0.9925816023738873,0,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.02,0.01,0.19
1972,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.0,0.0,0.12
1974,0.9925816023738873,0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.31,0.02,0.57
1975,0.9970326409495549,0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
1976,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.2,0.76,0.0,0.39,1.35
1977,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.05,0.19,0.0,0.07,0.3
1978,0.9920870425321464,1,0.0,0.0,0.0,0.0,0.0,0.48,0.13,0.0,0.02,0.62
1979,0.990108803165183,0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.0,0.0,0.16
1980,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.34,0.18,0.0,0.02,0.55
1981,0.993570722057369,1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.09
1982,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12
1983,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
1984,0.9881305637982196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08
1985,0.9891196834817013,1,0.0,0.0,0.0,0.0,0.0,0.23,0.16,0.0,0.03,0.41
1986,0.9871414441147379,1,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.0,0.01,0.14
1987,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.0,0.01,0.26
1988,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.13,0.01,0.21
1989,0.9970326409495549,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03
1990,0.9915924826904056,1,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.06,0.01,0.1
1991,0.9970326409495549,0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.03
1992,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.0,0.04,0.28
1993,0.9896142433234422,0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.0,0.0,0.16
1994,0.9910979228486647,1,0.0,0.0,0.0,0.0,0.0,0.44,0.02,0.0,0.07,0.53
1995,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.01,0.08
1996,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.24,0.07,0.0,0.01,0.32
1997,0.0,0,0.0,0.0,0.0,0.0,0.0,0.29,0.02,0.0,0.0,0.31
1998,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,2.07,1.71,0.08,0.76,4.62
1999,0.9970326409495549,0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2000,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.01,0.12
2001,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.27,0.05,0.59
2002,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.52,0.18,0.0,0.06,0.76
2003,0.9955489614243324,1,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.24
2004,0.9797230464886251,0,0.0,0.0,0.0,0.0,0.0,0.36,0.02,0.0,0.0,0.39
2005,0.9950544015825915,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03
2006,0.9920870425321464,1,0.0,0.0,0.0,0.0,0.0,0.72,0.03,0.0,0.12,0.87
2007,0.9950544015825915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
2008,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.0,0.0,0.1
2009,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.04,0.02,0.13
2010,0.9920870425321464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
2011,0.9970326409495549,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
2012,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.41,0.46,0.0,0.08,0.95
2013,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.04,0.04,0.24
2014,0.9915924826904056,1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.1
2015,0.993570722057369,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07
2016,0.990108803165183,0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.15,0.01,0.21
2017,0.9930761622156281,0,0.0,0.0,0.0,0.0,0.0,0.43,0.4,0.0,0.24,1.08
2018,0.993570722057369,1,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.0,0.03,0.33
2019,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.0,0.06,0.34
2020,0.9906033630069239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
2021,0.9970326409495549,1,2.3,0.37,0.0,0.6,3.28,0.0,0.0,0.0,0.0,0.0
2022,0.9871414441147379,1,0.0,0.0,0.0,0.0,0.0,0.99,0.13,0.1,0.04,1.25
2023,0.9975272007912958,0,0.33,0.6,0.0,0.18,1.11,0.0,0.0,0.0,0.0,0.0
2024,0.9891196834817013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08
2025,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01
2026,0.9930761622156281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.07
2027,0.9960435212660732,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17
2028,0.990108803165183,0,0.0,0.0,0.0,0.0,0.0,0.75,1.09,0.02,0.12,1.98
2029,0.9896142433234422,1,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.05
2030,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.01,0.15
2031,0.9910979228486647,0,0.0,0.0,0.0,0.0,0.0,0.76,0.28,0.0,0.02,1.06
2032,0.9876360039564788,1,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.46,0.05,0.73
2033,0.990108803165183,0,0.0,0.0,0.0,0.0,0.0,0.86,0.67,0.0,0.22,1.76
2034,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,0.29,0.11,0.0,0.01,0.4
2035,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.32,0.05,0.0,0.03,0.4
2036,0.9960435212660732,1,0.0,0.0,0.0,0.0,0.0,1.37,0.18,0.0,0.18,1.72
2037,0.9970326409495549,0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
2038,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.05
2039,0.9925816023738873,0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.04,0.47
2040,0.9925816023738873,0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.01,0.11
2041,0.9866468842729971,1,0.0,0.0,0.0,0.0,0.0,0.16,0.11,0.0,0.02,0.28
2042,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.37,0.2,0.0,0.06,0.63
2043,0.9970326409495549,0,0.15,0.0,0.0,0.02,0.16,0.0,0.0,0.0,0.0,0.0
2044,0.996538081107814,1,0.0,0.0,0.0,0.0,0.0,0.45,0.12,0.03,0.13,0.74
2045,0.990108803165183,1,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.06
2046,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.01,0.11
2047,0.9970326409495549,0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2048,0.9910979228486647,0,0.0,0.0,0.0,0.0,0.0,0.44,0.16,0.0,0.01,0.61
2049,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.01,0.13
2050,0.9881305637982196,0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.01,0.13
2051,0.9970326409495549,1,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.04,0.04,0.29
2052,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.38,0.02,0.45
2053,0.9955489614243324,1,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.08,1.09
2054,0.9906033630069239,0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.0,0.06
2055,0.0,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
2056,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01,0.11
2057,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.06
2058,0.9881305637982196,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.02,0.25
2059,0.9970326409495549,1,0.26,0.26,0.0,0.05,0.57,0.0,0.0,0.0,0.0,0.0
2060,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06
2061,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.0,0.01,0.14
2062,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.0,0.01,0.13
2063,0.9871414441147379,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45
2064,0.9915924826904056,0,0.0,0.0,0.0,0.0,0.0,0.21,0.01,0.0,0.02,0.23
2065,0.9945598417408507,0,0.0,0.0,0.0,0.0,0.0,0.46,0.56,0.06,0.21,1.29
2066,0.9910979228486647,0,0.0,0.0,0.0,0.0,0.0,0.48,0.28,0.0,0.04,0.8
2067,0.990108803165183,0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.0,0.09
2068,0.9930761622156281,0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.26,0.43
2069,0.9881305637982196,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02
2070,0.993570722057369,0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.0,0.03,0.29
2071,0.9906033630069239,0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.0,0.0,0.12
2072,0.9920870425321464,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
2073,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.56,0.02,0.01,0.05,0.63
2074,0.993570722057369,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.01,0.18
2075,0.9930761622156281,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18
2076,0.9925816023738873,0,0.0,0.0,0.0,0.0,0.0,0.54,0.55,0.0,0.13,1.23
2077,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,0.31,0.03,0.76,0.04,1.14
2078,0.9940652818991098,0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.02,0.26
2079,0.9807121661721068,0,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.0,0.0,0.29
2080,0.9856577645895154,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8
2081,0.9930761622156281,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32
2082,0.9940652818991098,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.06
2083,0.9945598417408507,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.02,0.17
2084,0.9960435212660732,0,0.0,0.07,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0
2085,0.9910979228486647,1,0.0,0.0,0.0,0.0,0.0,0.36,0.11,0.0,0.02,0.48
2086,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.26
2087,0.9915924826904056,1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.03,0.62
2088,0.9925816023738873,1,0.0,0.0,0.0,0.0,0.0,1.05,1.05,0.24,0.24,2.58
2089,0.996538081107814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03
2090,0.9960435212660732,0,0.0,0.0,0.0,0.0,0.0,0.64,0.34,0.0,0.1,1.08
2091,0.9886251236399605,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.02,0.33
